source_system,source_record_id,marketing_contact_id,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT000725,MKT000725,Tracy_Morris,2025-02-01,True,8,1,tracy.morris@hotmail.com,AB10 9YP
MARKETING,MKT000726,MKT000726,Laura_Khan,2025-02-01,False,6,3,laura.khan@gmail.com,L1 7WQ
MARKETING,MKT000727,MKT000727,Abbie_Ellis,2025-02-01,True,2,1,abbie.ellis@aol.com,PO1 3ZZ
MARKETING,MKT000728,MKT000728,Howard_Saunders,2025-02-01,True,9,3,howard.saunders@hotmail.co.uk,BN1 7ZC
MARKETING,MKT000729,MKT000729,Natasha_O'Brien,2025-02-01,True,7,5,natashaobrien@yahoo.com,RG1 2OF
MARKETING,MKT000730,MKT000730,Matthew_Woods,2025-02-01,True,7,1,matthew.woods@gmail.com,EH1 9GI
MARKETING,MKT000731,MKT000731,Kim_Davies,2025-02-01,True,4,0,kim.davies@gmail.com,LU1 5RM
MARKETING,MKT000732,MKT000732,Bernard_Ellis,2025-02-01,True,5,2,bernard.ellis@yahoo.com,LU1 2FL
MARKETING,MKT000733,MKT000733,Dennis_Doyle,2025-02-01,True,4,0,dennis.doyle@orange.fr,GU1 6IC
MARKETING,MKT000734,MKT000734,Luke_Whitehouse,2025-02-01,True,4,0,luke.whitehouse@yahoo.com,PH1 2DO
MARKETING,MKT000735,MKT000735,Alexander_Taylor,2025-02-01,False,13,4,alexander.taylor@yahoo.com,LL11 6KB
MARKETING,MKT000736,MKT000736,Timothy_Gallagher,2025-02-01,True,3,2,timothy.gallagher@gmail.com,NN1 5IU
MARKETING,MKT000737,MKT000737,Bethan_Mason,2025-02-01,True,3,1,bethan.mason@hotmail.com,E1 8QA
MARKETING,MKT000738,MKT000738,Diane_Ali,2025-02-01,True,15,7,diane.ali@hotmail.com,PO1 4GB
MARKETING,MKT000739,MKT000739,Marc_Wood,2025-02-02,False,5,0,marc.wood@orange.fr,S1 4LS
MARKETING,MKT000740,MKT000740,Craig_Johnson,2025-02-02,True,3,1,craig.johnson@wanadoo.fr,BD1 4PE
MARKETING,MKT000741,MKT000741,Kayleigh_O'Sullivan,2025-02-02,True,6,0,kayleigh.osullivan@gmail.com,SY1 9DW
MARKETING,MKT000742,MKT000742,Eileen_Spencer,2025-02-02,True,10,3,eileen.spencer@yahoo.com,B1 7DN
MARKETING,MKT000743,MKT000743,Jean_Johnson,2025-02-02,False,7,3,jean.johnson@hotmail.co.uk,NG1 1XV
MARKETING,MKT000744,MKT000744,Paula_Iqbal,2025-02-02,False,6,3,paula.iqbal@yahoo.fr,SY1 1SW
MARKETING,MKT000745,MKT000745,Christine_Scott,2025-02-02,True,8,2,christine.scott@hotmail.com,BH1 7HI
MARKETING,MKT000746,MKT000746,Nicole_Norman,2025-02-02,True,10,1,nicole.norman@orange.fr,CM1 8KE
MARKETING,MKT000747,MKT000747,Bernard_Wright,2025-02-02,True,11,1,bernard.wright@hotmail.com,G1 9AF
MARKETING,MKT000748,MKT000748,Stewart_Smith,2025-02-02,True,5,0,stewart.smith@yahoo.com,W1 7JH
MARKETING,MKT000749,MKT000749,Stephanie_Lee,2025-02-02,True,8,3,stephanie.lee2@gmail.com,DH1 6ZG
MARKETING,MKT000750,MKT000750,Victoria_Holmes,2025-02-02,True,10,4,victoria.holmes@gmail.com,TS1 9JX
MARKETING,MKT000751,MKT000751,Timothy_Davies,2025-02-02,True,3,1,timothy.davies@hotmail.com,HG1 2TU
MARKETING,MKT000752,MKT000752,Maurice_Young,2025-02-02,True,7,1,maurice.young@yahoo.com,SE1 9DD
MARKETING,MKT000753,MKT000753,Malcoml_Lloyd,2025-02-02,True,6,3,malcolm.lloyd@gmail.com,SO14 1ZS
MARKETING,MKT000754,MKT000754,Lisa_Brown,2025-02-02,True,3,0,lisa.brown@gmail.com,NW1 9SI
MARKETING,MKT000755,MKT000755,Eric_Marsden,2025-02-02,False,3,1,eric.marsden@yahoo.com,ST1 0UK
MARKETING,MKT000756,MKT000756,Helen_Williams,2025-02-02,True,9,3,helen.williams@gmail.com,CF10 8OG
MARKETING,MKT000757,MKT000757,Bethany_Owen,2025-02-02,False,1,0,bowen22@hotmail.com,L1 5EI
MARKETING,MKT000758,MKT000758,Arthur_O'Donnell,2025-02-02,True,7,0,arthur.odonnell@gmail.com,E1 6RN
MARKETING,MKT000759,MKT000759,Henry_Smith,2025-02-02,True,2,0,henry.smith@yahoo.com,TS1 2FP
MARKETING,MKT000760,MKT000760,Allan_Richards,2025-02-02,False,3,1,allan.richards@gmail.com,BT61 2XH
MARKETING,MKT000761,MKT000761,Alexander_Rees,2025-02-02,True,13,1,alexander.rees@hotmail.com,IP1 7GL
MARKETING,MKT000762,MKT000762,Guy_Johnston,2025-02-02,True,8,0,guy.johnston@gmail.com,N1
MARKETING,MKT000763,MKT000763,Christopher_Maon,2025-02-02,True,1,0,christopher.mason@hotmail.com,PR1 4AZ
MARKETING,MKT000764,MKT000764,Lynne_Jones,2025-02-03,False,3,0,lynne.jones@gmail.com,BT34 1XP
MARKETING,MKT000765,MKT000765,Joe_Edwards,2025-02-03,False,4,0,joe.edwards@yahoo.com,SO14 8WZ
MARKETING,MKT000766,MKT000766,Samuel_McKenzie,2025-02-03,True,7,2,samuel.mckenzie@hotmail.com,L1 1RO
MARKETING,MKT000767,MKT000767,Karen_McKenzie,2025-02-03,True,4,0,karen.mckenzie@gmail.com,LS1 7NN
MARKETING,MKT000768,MKT000768,Dennis_Smith,2025-02-03,False,4,1,dennis.smith20@gmail.com,NW1 4CJ
MARKETING,MKT000769,MKT000769,Eileen_Wall,2025-02-03,True,8,2,eileen.wall@gmail.com,CB1 9LG
MARKETING,MKT000770,MKT000770,Kimberley_Phillips,2025-02-03,True,4,1,kimberley.phillips@yahoo.com,LE1 2GO
MARKETING,MKT000771,MKT000771,Clifford_Fisher,2025-02-03,True,6,1,clifford.fisher@hotmail.com,EH1 1ON
MARKETING,MKT000772,MKT000772,,2025-02-03,True,8,1,sophie.allen@gmail.com,SE1
MARKETING,MKT000773,MKT000773,Jemma_Wallis,2025-02-03,True,5,0,jemma.wallis@hotmail.co.uk,HU1 0GN
MARKETING,MKT000774,MKT000774,Geraldine_Watts,2025-02-03,False,6,2,geraldine.watts@gmail.com,BN1 6SS
MARKETING,MKT000775,MKT000775,Caroline_Talbot,2025-02-03,False,3,0,caroline.talbot@aol.com,SO14 1OE
MARKETING,MKT000776,MKT000776,Kathryn_Harrison,2025-02-03,True,8,2,kathryn.harrison@yahoo.com,GU1 5QH
MARKETING,MKT000777,MKT000777,Rita_Miller,2025-02-03,True,4,1,rita.miller@aol.com,CH1 6EQ
MARKETING,MKT000778,MKT000778,Martin_Benson,2025-02-03,True,7,0,martin.benson@hotmail.com,PO1 3GQ
MARKETING,MKT000779,MKT000779,Sharon_Ellis,2025-02-03,True,4,0,sharon.ellis@hotmail.com,CB1 8UF
MARKETING,MKT000780,MKT000780,Terence_Holland,2025-02-03,True,2,1,terence.holland@yahoo.com,AB10 6RB
MARKETING,MKT000781,MKT000781,Ashleigh_Hobbs,2025-02-03,True,6,1,ashleigh.hobbs@gmail.com,NG1 9KJ
MARKETING,MKT000782,MKT000782,Francesca_Cooper,2025-02-03,False,5,1,fcooper23@hotmail.fr,L1 0NU
MARKETING,MKT000783,MKT000783,Guy_Griffiths,2025-02-03,True,1,0,guy.griffiths@yahoo.com,PL1 7NA
MARKETING,MKT000784,MKT000784,Guy_Jones,2025-02-03,True,7,2,guy.jones@hotmail.com,CA1 5CC
MARKETING,MKT000785,MKT000785,Katherine_Holden,2025-02-03,True,5,2,katherine.holden@wanadoo.fr,WV1 5UK
MARKETING,MKT000786,MKT000786,Keith_Rahman,2025-02-03,True,2,0,keith.rahman@hotmail.com,BT1 0SS
MARKETING,MKT000787,MKT000787,Jason_Ingram,2025-02-03,True,6,0,jason.ingram@hotmail.com,IV1 4RZ
MARKETING,MKT000788,MKT000788,Claire_Jones,2025-02-03,True,9,3,claire.jones@gmail.com,W1 0BI
MARKETING,MKT000789,MKT000789,Katie_Dean,2025-02-03,True,7,0,katie.dean@hotmail.com,GU1 0YY
MARKETING,MKT000790,MKT000790,Chloe_Miles,2025-02-03,False,4,1,chloe.miles@yahoo.com,SE1 5BE
MARKETING,MKT000791,MKT000791,,2025-02-04,True,4,0,alexander.bradley@gmail.com,NR1 5CR
MARKETING,MKT000792,MKT000792,Damien_Riley,2025-02-04,True,9,2,damien.riley@gmail.com,GL1 8AC
MARKETING,MKT000793,MKT000793,Maria_Lewis,2025-02-04,False,11,5,maria.lewis@hotmail.com,E1 4VC
MARKETING,MKT000794,MKT000794,,2025-02-04,True,8,2,holly.ball@gmail.com,NG1 5NQ
MARKETING,MKT000795,MKT000795,Jacqueline_Owen,2025-02-04,True,7,2,jacqueline.owen@yahoo.com,HU1 1WO
MARKETING,MKT000796,MKT000796,Amber_Mitchell,2025-02-04,False,3,1,amber.mitchell@hotmail.com,GU1
MARKETING,MKT000797,MKT000797,Ellie_Collier,2025-02-04,False,7,0,ellie.collier@hotmail.com,WR1 7VB
MARKETING,MKT000798,MKT000798,Donald_Cooper,2025-02-04,True,3,1,donald.cooper@gmail.com,WR1 0LN
MARKETING,MKT000799,MKT000799,Justin_Payne,2025-02-04,False,4,1,justin.payne@gmail.com,EX1 0TF
MARKETING,MKT000800,MKT000800,Bethan_Brown,2025-02-04,False,9,3,bethan.brown@hotmail.com,BT48 8GQ
MARKETING,MKT000801,MKT000801,Suzanne_Bell,2025-02-04,False,2,0,suzanne.bell@gmail.com,HU1 9CK
MARKETING,MKT000802,MKT000802,Amy_Leach,2025-02-04,False,6,1,amy.leach@yahoo.com,PE1
MARKETING,MKT000803,MKT000803,Ricky_Whitehead,2025-02-04,True,5,2,ricky.whitehead@yahoo.com,ST1 1CE
MARKETING,MKT000804,MKT000804,Jacob_Allen,2025-02-04,True,5,0,jacob.allen@hotmail.com,DD1 0JL
MARKETING,MKT000805,MKT000805,Clive_Parkr,2025-02-04,True,10,2,cliveparker19@yahoo.com,OX1 4EO
MARKETING,MKT000806,MKT000806,Nicole_Smith,2025-02-04,True,1,0,nicole.smith@gmail.com,RG1 4KP
MARKETING,MKT000807,MKT000807,Alexandra_Bartlett,2025-02-04,False,7,4,alexandrabartlett22@hotmail.com,BN1 1AA
MARKETING,MKT000808,MKT000808,Dawn_Davies,2025-02-04,False,5,1,dawn.davies@hotmail.fr,EX1 8RQ
MARKETING,MKT000809,MKT000809,Carol_Grant,2025-02-04,True,2,0,carol.grant@yahoo.com,BB1 4LW
MARKETING,MKT000810,MKT000810,Vanessa_Woods,2025-02-04,True,5,1,vanessa.woods@gmail.com,PH1 7JB
MARKETING,MKT000811,MKT000811,Ashley_Wong,2025-02-04,True,9,0,ashley.wong@hotmail.com,PL1 9KB
MARKETING,MKT000812,MKT000812,Andrea_Chapman,2025-02-04,False,10,3,andrea.chapman@hotmail.com,GL1 1UH
MARKETING,MKT000813,MKT000813,Rachael_Macdonald,2025-02-04,True,8,4,rachael.macdonald@aol.com,PR1 5ZP
MARKETING,MKT000814,MKT000814,Howard_Powell,2025-02-04,False,4,0,howard.powell@hotmail.com,N1 6KH
MARKETING,MKT000815,MKT000815,Gerald_Sutton,2025-02-05,False,3,0,gerald.sutton@yahoo.com,RG1 2GX
MARKETING,MKT000816,MKT000816,Joanne_Richards,2025-02-05,False,6,1,joanne.richards@hotmail.com,BD1 6AT
MARKETING,MKT000817,MKT000817,Abdul_Sharp,2025-02-05,False,6,0,abdul.sharp@hotmail.com,AB10 0EC
MARKETING,MKT000818,MKT000818,Anne_Cox,2025-02-05,True,6,1,anne.cox@yahoo.com,CV1 6YC
MARKETING,MKT000819,MKT000819,Steven_Lowe,2025-02-05,True,10,3,stevenlowe@yahoo.com,NW1 9OL
MARKETING,MKT000820,MKT000820,Jean_Alexander,2025-02-05,True,8,2,jean.alexander@gmail.com,LL11 1AY
MARKETING,MKT000821,MKT000821,Ryan_Hanson,2025-02-05,False,4,1,ryan.hanson19@hotmail.fr,G1 0LC
MARKETING,MKT000822,MKT000822,Lynne_McCarthy,2025-02-05,True,12,6,lynne.mccarthy@aol.com,PL1 1RD
MARKETING,MKT000823,MKT000823,Marc_Broks,2025-02-05,False,5,0,marc.brooks@hotmail.com,PH1 5NB
MARKETING,MKT000824,MKT000824,Maurice_Williams,2025-02-05,True,5,1,maurice.williams@gmail.com,GL1 1DE
MARKETING,MKT000825,MKT000825,June_Spencer,2025-02-05,False,13,4,june.spencer@yahoo.com,DE1 3QI
MARKETING,MKT000826,MKT000826,Hazel_Hamilton,2025-02-05,True,4,2,hazel.hamilton@gmail.com,SY1 3KL
MARKETING,MKT000827,MKT000827,,2025-02-05,False,7,1,john.knight@gmail.com,EX1 4QJ
MARKETING,MKT000828,MKT000828,Allan_Foster,2025-02-05,False,3,0,allan.foster@yahoo.com,HG1 9YQ
MARKETING,MKT000829,MKT000829,Katy_Gray,2025-02-05,True,3,1,katygray@wanadoo.fr,SW1 4ZR
MARKETING,MKT000830,MKT000830,Megan_Harvey,2025-02-05,True,7,0,megan.harvey@gmail.com,BT34 6RH
MARKETING,MKT000831,MKT000831,Charlie_Clarke,2025-02-05,False,5,1,charlie.clarke@hotmail.fr,NG1 7MG
MARKETING,MKT000832,MKT000832,Francesca_Thomas,2025-02-05,True,7,0,francesca.thomas@yahoo.com,EX1 5EX
MARKETING,MKT000833,MKT000833,Leslie_Smith,2025-02-05,True,5,2,lsmith242@hotmail.fr,PR1 6ZA
MARKETING,MKT000834,MKT000834,Lesley_Gibbs,2025-02-05,True,9,2,lesley.gibbs@yahoo.com,G1 0CB
MARKETING,MKT000835,MKT000835,Tom_Humphreys,2025-02-05,False,5,2,tom.humphreys@gmail.com,CV1 5LH
MARKETING,MKT000836,MKT000836,Clifford_Miller,2025-02-05,True,7,2,clifford.miller@hotmail.com,N1 3WA
MARKETING,MKT000837,MKT000837,Sian_Webster,2025-02-05,True,6,1,sian.webster@gmail.com,BS1 8PK
MARKETING,MKT000838,MKT000838,Thomas_Miller,2025-02-05,False,7,1,thomas.miller@msn.com,SW1 4RF
MARKETING,MKT000839,MKT000839,Marilyn_Robinson,2025-02-05,True,4,1,marilyn.robinson@yahoo.com,CM1 4SJ
MARKETING,MKT000840,MKT000840,Louis_Marshall,2025-02-05,False,4,0,louis.marshall@wanadoo.fr,WR1 3HR
MARKETING,MKT000841,MKT000841,Sheila_Hewitt,2025-02-06,True,5,1,sheila.hewitt@hotmail.com,EX1 0HK
MARKETING,MKT000842,MKT000842,Pauline_Farrell,2025-02-06,True,12,5,pfarrell24@hotmail.co.uk,E1 0OG
MARKETING,MKT000843,MKT000843,Jodie_King,2025-02-06,True,7,1,jodie.king@gmail.com,G1 4CS
MARKETING,MKT000844,MKT000844,Athur_Cross,2025-02-06,True,7,3,arthur.cross@gmail.com,YO1 7GP
MARKETING,MKT000845,MKT000845,Jenna_Howard,2025-02-06,False,5,1,jenna.howard@hotmail.com,PR1 0OY
MARKETING,MKT000846,MKT000846,Naomi_Bull,2025-02-06,False,2,0,nbull24@gmail.com,NG1
MARKETING,MKT000847,MKT000847,Jessica_Thompson,2025-02-06,False,3,2,jessica.thompson@aol.com,CH1 9SB
MARKETING,MKT000848,MKT000848,Terry_Smith,2025-02-06,False,3,0,terry.smith@yahoo.com,W1 8MS
MARKETING,MKT000849,MKT000849,,2025-02-06,True,12,5,zoe.smith@yahoo.fr,S40 9MR
MARKETING,MKT000850,MKT000850,Gemma_Hancock,2025-02-06,False,3,1,gemma.hancock@yahoo.com,PO1 0MS
MARKETING,MKT000851,MKT000851,Naomi_Bown,2025-02-06,True,9,2,naomi.brown@gmail.com,CH1 2ZQ
MARKETING,MKT000852,MKT000852,Bethany_Pearson,2025-02-06,True,0,0,bethanypearson22@wanadoo.fr,BH1 8GB
MARKETING,MKT000853,MKT000853,Eleanor_Roberts,2025-02-06,True,3,0,eleanorroberts@wanadoo.fr,BD1 7LH
MARKETING,MKT000854,MKT000854,Robert_Ward,2025-02-06,True,8,2,robert.ward@hotmail.fr,RG1 9PE
MARKETING,MKT000855,MKT000855,Leon_Allen,2025-02-06,True,8,3,leon.allen@yahoo.com,SW1 4QG
MARKETING,MKT000856,MKT000856,hSirley_Harding,2025-02-06,True,6,1,shirley.harding@gmail.com,LL11 7EJ
MARKETING,MKT000857,MKT000857,Douglas_Smith,2025-02-06,False,10,3,douglas.smith@hotmail.com,CB1
MARKETING,MKT000858,MKT000858,,2025-02-06,True,3,0,carole.reeves@gmail.com,CA1 9GR
MARKETING,MKT000859,MKT000859,Lynda_Stewart,2025-02-06,True,6,2,lynda.stewart@hotmail.com,GL1 0EW
MARKETING,MKT000860,MKT000860,Mathew_Craig,2025-02-06,True,6,3,mathew.craig@hotmail.com,CF10 9NE
MARKETING,MKT000861,MKT000861,Ashley_Graham,2025-02-06,False,4,1,ashley.graham@yahoo.com,YO1
MARKETING,MKT000862,MKT000862,Dean_Shaw,2025-02-06,False,4,0,dean.shaw@hotmail.com,SE1 8WD
MARKETING,MKT000863,MKT000863,Lorraine_Brown,2025-02-06,True,6,2,lorraine.brown@gmail.com,BN1 0KW
MARKETING,MKT000864,MKT000864,Alexander_Wilson,2025-02-06,False,11,3,alexander.wilson@aol.com,SY1 0SW
MARKETING,MKT000865,MKT000865,Jasmine_Francis,2025-02-06,False,5,0,jasmine.francis@yahoo.com,E1 8RV
MARKETING,MKT000866,MKT000866,Danielle_Smith,2025-02-07,False,6,2,danielle.smith@hotmail.com,CM1 9FG
MARKETING,MKT000867,MKT000867,Molly_Price,2025-02-07,True,5,2,molly.price@hotmail.com,EX1 9ZT
MARKETING,MKT000868,MKT000868,,2025-02-07,True,6,1,antony.barber@yahoo.com,LN1 3FJ
MARKETING,MKT000869,MKT000869,Alice_Marsden,2025-02-07,True,2,0,alice.marsden@yahoo.com,PR1 5FT
MARKETING,MKT000870,MKT000870,Ronald_Miller,2025-02-07,True,7,2,ronald.miller@yahoo.com,PE1 6EJ
MARKETING,MKT000871,MKT000871,Janice_Campbell,2025-02-07,True,7,1,janice.campbell@yahoo.com,NG1 7SO
MARKETING,MKT000872,MKT000872,Barry_Stevens,2025-02-07,False,7,2,barry.stevens@yahoo.com,SO14 9AG
MARKETING,MKT000873,MKT000873,Arthur_Johnson,2025-02-07,False,8,0,arthur.johnson@gmail.com,W1 3GY
MARKETING,MKT000874,MKT000874,Lawrence_Campbell,2025-02-07,True,3,1,lawrence.campbell@hotmail.com,LU1 9LQ
MARKETING,MKT000875,MKT000875,Arthur_Ali,2025-02-07,True,12,6,arthur.ali@hotmail.com,DE1 0CT
MARKETING,MKT000876,MKT000876,Dawn_McLean,2025-02-07,True,4,1,dawn.mclean@hotmail.com,SY1 8YE
MARKETING,MKT000877,MKT000877,Hugh_Porter,2025-02-07,False,3,1,hugh.porter@yahoo.com,BT34 0WH
MARKETING,MKT000878,MKT000878,Kimberley_Wright,2025-02-07,False,0,0,kimberley.wright@yahoo.com,RG1 8XD
MARKETING,MKT000879,MKT000879,Ann_Smith,2025-02-07,False,2,0,ann.smith@gmail.com,B1 8GJ
MARKETING,MKT000880,MKT000880,Marc_Harris,2025-02-07,False,2,0,marc.harris@gmail.com,SW1 5XX
MARKETING,MKT000881,MKT000881,,2025-02-07,False,4,2,ryan.watkins@gmail.com,DD1 9VJ
MARKETING,MKT000882,MKT000882,Glenn_Bull,2025-02-07,True,6,2,glenn.bull@yahoo.com,DL1 8MG
MARKETING,MKT000883,MKT000883,Anthony_Buckley,2025-02-07,True,6,0,anthony.buckley@hotmail.com,NN1 6LI
MARKETING,MKT000884,MKT000884,Gareth_White,2025-02-07,True,4,1,gareth.white@gmail.com,W1 6YS
MARKETING,MKT000885,MKT000885,Charlie_Baldwin,2025-02-08,True,15,5,charlie.baldwin@yahoo.com,SE1 4ZK
MARKETING,MKT000886,MKT000886,Joshua_Adams,2025-02-08,False,6,1,joshua.adams@yahoo.com,GL1 0SX
MARKETING,MKT000887,MKT000887,Elliot_Taylor,2025-02-08,True,5,3,elliot.taylor@yahoo.com,LL11 1LC
MARKETING,MKT000888,MKT000888,Damien_Shaw,2025-02-08,False,5,0,damien.shaw@yahoo.com,S40 1MA
MARKETING,MKT000889,MKT000889,Charles_Rice,2025-02-08,True,5,1,charles.rice@gmail.com,L1 7BL
MARKETING,MKT000890,MKT000890,Eileen_Martin,2025-02-08,True,6,0,eileen.martin@gmail.com,LU1 2SW
MARKETING,MKT000891,MKT000891,Jacob_Newman,2025-02-08,True,6,2,jacob.newman@gmail.com,IP1 6YP
MARKETING,MKT000892,MKT000892,Lesley_Watson,2025-02-08,False,4,3,lesley.watson@hotmail.fr,WV1 6RB
MARKETING,MKT000893,MKT000893,Holly_Price,2025-02-08,True,9,4,holly.price2@yahoo.com,NW1 9HV
MARKETING,MKT000894,MKT000894,Lauren_Smith,2025-02-08,True,2,0,lauren.smith@yahoo.com,LE1 9HG
MARKETING,MKT000895,MKT000895,Norman_oHlt,2025-02-08,True,9,3,norman.holt@hotmail.com,SW1
MARKETING,MKT000896,MKT000896,Steven_Howe,2025-02-08,True,3,1,steven.howe@gmail.com,SE1 8UA
MARKETING,MKT000897,MKT000897,,2025-02-08,True,7,1,karl.francis@yahoo.com,CM1 7KJ
MARKETING,MKT000898,MKT000898,Leslie_Jones,2025-02-08,True,5,2,leslie.jones@gmail.com,PR1 7UP
MARKETING,MKT000899,MKT000899,Billy_Barton,2025-02-08,False,2,0,billy.barton@yahoo.fr,RG1 5BB
MARKETING,MKT000900,MKT000900,Iain_Jackson,2025-02-08,True,9,1,iain.jackson@hotmail.com,G1 0YK
MARKETING,MKT000901,MKT000901,Melanie_Wilson,2025-02-08,True,5,1,melanie.wilson@hotmail.com,BD1 1TR
MARKETING,MKT000902,MKT000902,Ronald_Thomas,2025-02-08,True,2,1,ronald.thomas2@hotmail.com,SO14 6KU
MARKETING,MKT000903,MKT000903,,2025-02-08,False,7,0,barry.walker@hotmail.com,PO1 3EF
MARKETING,MKT000904,MKT000904,Frank_Parry,2025-02-08,True,8,3,frank.parry@orange.fr,M1 6YO
MARKETING,MKT000905,MKT000905,Sara_Begum,2025-02-08,True,9,1,sara.begum@yahoo.com,PO1 4DH
MARKETING,MKT000906,MKT000906,Bryan_Evans,2025-02-08,True,15,7,bryan.evans@gmail.com,LE1 7NB
MARKETING,MKT000907,MKT000907,Colin_Harris,2025-02-08,False,2,0,colin.harris@yahoo.com,S1 6SD
MARKETING,MKT000908,MKT000908,Jason_Shepherd,2025-02-08,True,8,3,jason.shepherd@hotmail.com,BD1 5UH
MARKETING,MKT000909,MKT000909,Dominic_Hanson,2025-02-08,True,4,2,dominic.hanson@gmail.com,M1 8WW
MARKETING,MKT000910,MKT000910,Samantha_Matthews,2025-02-09,True,5,1,samantha.matthews@hotmail.com,PE1 8MB
MARKETING,MKT000911,MKT000911,Lindsey_Oliver,2025-02-09,False,8,2,lindsey.oliver@gmail.com,PL1 2FF
MARKETING,MKT000912,MKT000912,Pauline_Robinson,2025-02-09,False,7,3,pauline.robinson@yahoo.fr,BT61 7TJ
MARKETING,MKT000913,MKT000913,Geraldine_Smith,2025-02-09,False,7,2,geraldine.smith@aol.com,PH1 5UN
MARKETING,MKT000914,MKT000914,Marian_Allen,2025-02-09,True,12,3,marian.allen@gmail.com,N1 6AL
MARKETING,MKT000915,MKT000915,Brett_Jackson,2025-02-09,True,10,4,brett.jackson@hotmail.com,LS1 3RU
MARKETING,MKT000916,MKT000916,Jeffrey_Mitchell,2025-02-09,False,7,0,jeffrey.mitchell@hotmail.com,CV1 1KO
MARKETING,MKT000917,MKT000917,Samuel_Wood,2025-02-09,True,2,1,samuel.wood19@yahoo.com,LS1 0ZB
MARKETING,MKT000918,MKT000918,Timothy_West,2025-02-09,True,3,1,timothy.west@gmail.com,L1 9US
MARKETING,MKT000919,MKT000919,Julian_May,2025-02-09,True,9,0,julian.may@gmail.com,SY1 6UB
MARKETING,MKT000920,MKT000920,Peter_Gibson,2025-02-09,True,4,2,peter.gibson@yahoo.com,SA1 2OJ
MARKETING,MKT000921,MKT000921,Tracy_Black,2025-02-09,True,9,3,tracy.black@gmail.com,SE1 6JY
MARKETING,MKT000922,MKT000922,,2025-02-09,False,5,1,zoe.turner2@hotmail.com,DH1 5HO
MARKETING,MKT000923,MKT000923,Iain_Jackson,2025-02-09,False,4,1,iain.jackson@hotmail.com,G1 0YK
MARKETING,MKT000924,MKT000924,Hannah_Carr,2025-02-09,False,8,2,hannah.carr@hotmail.com,M1 9HN
MARKETING,MKT000925,MKT000925,Abbie_Lord,2025-02-09,True,3,0,abbie.lord@hotmail.com,DD1 1UW
MARKETING,MKT000926,MKT000926,Nicholas_Scott,2025-02-09,False,6,1,nicholas.scott@yahoo.com,BN1 1SE
MARKETING,MKT000927,MKT000927,Aimee_Moore,2025-02-09,True,9,7,aimee.moore@yahoo.com,SO14 9OU
MARKETING,MKT000928,MKT000928,Lelie_Francis,2025-02-09,False,10,2,leslie.francis22@yahoo.fr,PO1 7EB
MARKETING,MKT000929,MKT000929,Gavin_Armstrong,2025-02-09,True,2,1,garmstrong24@msn.com,N1 8VB
MARKETING,MKT000930,MKT000930,Louise_Parsons,2025-02-09,False,8,0,louise.parsons@hotmail.com,PL1 4SK
MARKETING,MKT000931,MKT000931,Norman_Rogers,2025-02-09,True,5,1,norman.rogers@hotmail.com,TS1 1JV
MARKETING,MKT000932,MKT000932,Clare_Foster,2025-02-09,False,8,3,clare.foster@hotmail.com,CA1 9OM
MARKETING,MKT000933,MKT000933,Abigail_Jennings,2025-02-10,True,4,1,abigail.jennings@yahoo.fr,NR1 3EY
MARKETING,MKT000934,MKT000934,Colin_Lewis,2025-02-10,False,6,2,colin.lewis@aol.com,HU1 0IB
MARKETING,MKT000935,MKT000935,Marie_Cooper,2025-02-10,True,3,0,marie.cooper@yahoo.com,SE1 6IZ
MARKETING,MKT000936,MKT000936,Clive_Frd,2025-02-10,False,3,1,clive.ford@yahoo.com,CH1
MARKETING,MKT000937,MKT000937,Linda_Patterson,2025-02-10,True,7,2,linda.patterson@yahoo.com,HU1 8TR
MARKETING,MKT000938,MKT000938,Jean_Davis,2025-02-10,True,3,2,jean.davis@gmail.com,CA1 0OS
MARKETING,MKT000939,MKT000939,Laura_Wells,2025-02-10,False,10,1,laura.wells@hotmail.com,SW1 8SX
MARKETING,MKT000940,MKT000940,Leah_Brown,2025-02-10,False,4,0,leah.brown@yahoo.com,OX1 1VA
MARKETING,MKT000941,MKT000941,Caroline_Briggs,2025-02-10,True,3,0,caroline.briggs@hotmail.com,TS1 1EG
MARKETING,MKT000942,MKT000942,Jacqueline_White,2025-02-10,True,10,2,jacqueline.white22@hotmail.com,DH1 2NL
MARKETING,MKT000943,MKT000943,Amy_Carpenter,2025-02-10,True,11,5,amy.carpenter@hotmail.com,BH1 4UG
MARKETING,MKT000944,MKT000944,Patricia_Butler,2025-02-10,False,12,2,patricia.butler@wanadoo.fr,PO1 5HH
MARKETING,MKT000945,MKT000945,Joanne_Lloyd,2025-02-10,False,4,0,joanne.lloyd@hotmail.com,WR1 6TH
MARKETING,MKT000946,MKT000946,Jake_Jenkins,2025-02-10,True,9,4,jake.jenkins@yahoo.com,E1 9TY
MARKETING,MKT000947,MKT000947,Bradley_Barry,2025-02-10,True,9,5,bradley.barry@gmail.com,WV1 6FT
MARKETING,MKT000948,MKT000948,Kathleen_Owen,2025-02-10,True,1,0,kathleen.owen@gmail.com,PH1 7KZ
MARKETING,MKT000949,MKT000949,Katherine_Blake,2025-02-10,True,10,3,katherine.blake@yahoo.com,DD1 4MV
MARKETING,MKT000950,MKT000950,,2025-02-10,True,6,2,graeme.miles@yahoo.com,LU1 1GS
